time,indicador,prediction,superior,inferior
2022-12-14 11:42:41.687151,Câmbio,6.231776265700988,8.19858860134775,4.264963930054227
2022-12-14 11:42:41.687151,Câmbio,6.2375220023859095,8.206147751304819,4.268896253467
2022-12-14 11:42:41.687151,Câmbio,6.272106896111418,8.251647991266479,4.292565800956357
2022-12-14 11:42:41.687151,Câmbio,6.339715820969926,8.340594984396693,4.338836657543158
2022-12-14 11:42:41.687151,Câmbio,6.401607265216998,8.422020001549154,4.381194528884842
2022-12-14 11:42:41.687151,Câmbio,6.445002298266065,8.479110950925715,4.410893645606415
2022-12-14 11:42:41.687151,Câmbio,6.580147961013993,8.656909967271195,4.503385954756791
2022-12-14 11:42:41.687151,Câmbio,6.657134616264739,8.758194398432277,4.556074834097201
2022-12-14 11:42:41.687151,Câmbio,6.653150270561609,8.752952552468503,4.553347988654715
2022-12-14 11:42:41.687151,Câmbio,6.699393855294185,8.813791085578341,4.584996625010029
2022-12-14 11:42:41.687151,Câmbio,6.895647742515679,9.071984707130532,4.719310777900825
2022-12-14 11:42:41.687151,Câmbio,6.95568755009998,9.150973692148655,4.760401408051303
2022-12-14 11:42:41.687151,Câmbio,7.080687834092532,9.315425344424286,4.845950323760778
2022-12-14 11:42:41.687151,Câmbio,7.180374178318758,9.446573718601552,4.914174638035964
2022-12-14 11:42:41.687151,Câmbio,7.20531342905602,9.4793840519805,4.931242806131539
2022-12-14 11:42:41.687151,Câmbio,7.182299118925815,9.449106190154833,4.915492047696799
2022-12-14 11:42:41.687151,Câmbio,7.310585921021373,9.61788161926528,5.003290222777466
2022-12-14 11:42:41.687151,Câmbio,7.413516203129571,9.753297751303014,5.073734654956128
2022-12-14 11:42:41.687151,Câmbio,7.374740755111143,9.7022843752475,5.047197134974786
2022-12-14 11:42:41.687151,Câmbio,7.55932007413451,9.945118815456542,5.173521332812476
2022-12-14 11:42:41.687151,Câmbio,7.474000281613062,9.832871223660655,5.115129339565467
2022-12-14 11:42:41.687151,Câmbio,7.611941002755941,10.014347447421796,5.209534558090088
2022-12-14 11:42:41.687151,Câmbio,7.464951974519685,9.820967178291513,5.108936770747857
2022-12-14 11:42:41.687151,Câmbio,7.593685076171075,9.99032976366291,5.197040388679239
2022-12-14 11:42:41.687151,Câmbio,7.599899670652479,9.99850574773308,5.201293593571878
2022-12-14 11:42:41.687151,Câmbio,7.668400829675218,10.088626573256615,5.248175086093822
2022-12-14 11:42:41.687151,Câmbio,7.699919075743105,10.130092300190505,5.269745851295705
2022-12-14 11:42:41.687151,Câmbio,7.710126737542489,10.14352160447016,5.276731870614817
2022-12-14 11:42:41.687151,Câmbio,7.715566786285373,10.150678588243736,5.280454984327008
2022-12-14 11:42:41.687151,Câmbio,7.704930819179965,10.136685801122248,5.273175837237682
2022-12-14 11:42:41.687151,Câmbio,7.696227957954149,10.12523622787011,5.267219688038189
2022-12-14 11:42:41.687151,Câmbio,7.682410909988719,10.107058378229208,5.25776344174823
2022-12-14 11:42:41.687151,Câmbio,7.702347695090095,10.13328741664628,5.271407973533911
2022-12-14 11:42:41.687151,Câmbio,7.733494605916976,10.174264611138632,5.29272460069532
2022-12-14 11:42:41.687151,Câmbio,7.6388164334984925,10.049705039021308,5.227927827975679
2022-12-14 11:42:41.687151,Câmbio,7.705678162852083,10.137669014102029,5.2736873116021385
2022-12-14 11:42:41.687151,Câmbio,7.729349688960029,10.168811515990818,5.289887861929241
2022-12-14 11:45:05.717038,IPCA,6370.401591446503,6785.069506567725,5955.733676325281
2022-12-14 11:45:05.717038,IPCA,6535.250232581462,6960.648623850653,6109.851841312271
2022-12-14 11:45:05.717038,IPCA,6691.545066151311,7127.117141426177,6255.972990876446
2022-12-14 11:45:05.717038,IPCA,6624.8433250767575,7056.073590575694,6193.613059577821
2022-12-14 11:45:05.717038,IPCA,6486.879573361582,6909.129378136841,6064.629768586322
2022-12-14 11:45:05.717038,IPCA,6660.918425361316,7094.4969237633195,6227.339926959312
2022-12-14 11:45:05.717038,IPCA,6652.609618672349,7085.647272749642,6219.571964595056
2022-12-14 11:45:05.717038,IPCA,6481.179356042648,6903.058117140762,6059.300594944533
2022-12-14 11:45:05.717038,IPCA,6664.66648203281,7098.488952313731,6230.8440117518885
2022-12-14 11:45:05.717038,IPCA,6550.765837764107,6977.174184773226,6124.357490754988
2022-12-14 11:45:05.717038,IPCA,6915.95733767319,7366.1370585452405,6465.777616801139
2022-12-14 11:45:05.717038,IPCA,6650.140110118284,7083.0170167216875,6217.26320351488
2022-12-14 11:45:05.717038,IPCA,6704.197928197872,7140.593614959368,6267.802241436376
2022-12-14 11:45:05.717038,IPCA,6783.556382971097,7225.11774171036,6341.995024231835
2022-12-14 11:45:05.717038,IPCA,6770.117007909248,7210.803558748659,6329.430457069837
2022-12-14 11:45:05.717038,IPCA,6697.208958362613,7133.149712808017,6261.268203917209
2022-12-14 11:45:05.717038,IPCA,6718.719562044969,7156.060504069433,6281.378620020506
2022-12-14 11:45:05.717038,IPCA,6927.387022514923,7378.310734721866,6476.4633103079805
2022-12-14 11:45:05.717038,IPCA,6908.378002627822,7358.064362600069,6458.6916426555745
2022-12-14 11:45:05.717038,IPCA,6916.800070655468,7367.034647461443,6466.565493849493
2022-12-14 11:45:05.717038,IPCA,6785.152828530278,7226.818104541024,6343.487552519533
2022-12-14 11:45:05.717038,IPCA,6870.813393177697,7318.054563775394,6423.572222580001
2022-12-14 11:45:05.717038,IPCA,6891.863834244602,7340.4752391021475,6443.2524293870565
2022-12-14 11:45:05.717038,IPCA,6775.224905867943,7216.243944599487,6334.205867136398
2022-12-14 11:45:05.717038,IPCA,7076.702568227031,7537.345662351554,6616.059474102509
2022-12-14 11:45:05.717038,IPCA,6895.474966559561,7344.321430492547,6446.628502626575
2022-12-14 11:45:05.717038,IPCA,6790.420387945013,7232.428544675118,6348.412231214908
2022-12-14 11:45:05.717038,IPCA,6924.203681805012,7374.920181132774,6473.48718247725
2022-12-14 11:45:05.717038,IPCA,6831.856930600869,7276.562312067325,6387.1515491344135
2022-12-14 11:45:05.717038,IPCA,7009.933215471312,7466.23009877949,6553.636332163134
2022-12-14 11:45:05.717038,IPCA,6954.6717935458455,7407.371550630892,6501.972036460799
2022-12-14 11:45:05.717038,IPCA,6954.523520182538,7407.213625724342,6501.833414640734
2022-12-14 11:45:05.717038,IPCA,6827.233337282407,7271.637755650349,6382.828918914464
2022-12-14 11:45:05.717038,IPCA,6910.945734075138,7360.799235134265,6461.092233016011
2022-12-14 11:45:05.717038,IPCA,6926.759846108238,7377.6427335839235,6475.8769586325525
2022-12-14 11:45:05.717038,IPCA,6931.570589713109,7382.7666224422255,6480.374556983993
2022-12-14 11:45:05.717038,IPCA,6987.611839768795,7442.455759995708,6532.767919541882
2022-12-14 11:45:05.717038,IPCA,6885.522729000465,7333.721372927102,6437.324085073828
